name,market,funding_total_usd,status,state_code,funding_rounds,founded_at,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
Satiety,Health Care,62800000,closed,CA,3.0,2000-01-01,2007-07-19,2009-09-30,0.0,55300000.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,25300000.0,0.0,0.0,0.0
SavaJe Technologies,Software,61650000,acquired,MA,3.0,1999-01-01,2003-03-17,2007-08-08,0.0,61650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500000.0,0.0,0.0,0.0,0.0,0.0,0.0
SaveFans!,Concerts,500000,acquired,CA,1.0,2008-08-01,2011-04-01,2011-04-01,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Savored,Hospitality,3750000,acquired,NY,2.0,2010-01-01,2010-01-01,2011-01-10,750000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Say-Hey,Messaging,95000,closed,CA,1.0,2009-06-16,2009-06-01,2009-06-01,95000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SayNow,Messaging,7510000,acquired,CA,2.0,2005-09-01,2007-08-29,2014-07-23,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SaySwap,E-Commerce,550000,closed,MN,2.0,2007-01-01,2006-01-01,2007-01-01,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scaleform,Software,2000000,acquired,MD,2.0,2004-01-01,2005-01-01,2010-01-26,1800000.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScaleIO,Software,12000000,acquired,CA,1.0,2011-01-01,2012-12-04,2012-12-04,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scalent Systems,Cloud Computing,26991390,acquired,CA,2.0,2003-01-01,2007-01-22,2009-04-22,0.0,26991390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0
Scali,Software,3500000,acquired,MA,1.0,1997-01-01,2006-11-08,2006-11-08,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scanR,Mobile,14200000,closed,CA,2.0,2005-01-01,2007-03-22,2009-04-23,0.0,14200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
ScanScout,Advertising,17500000,acquired,MA,4.0,2005-01-01,2006-11-17,2009-10-28,0.0,15500000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,8500000.0,0.0,0.0,0.0,0.0,0.0,0.0
SchemaLogic,Enterprise Software,18687288,acquired,WA,3.0,2001-01-01,2005-01-17,2010-04-20,0.0,17400000.0,0.0,0.0,0.0,1287288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12800000.0,0.0,0.0,0.0,0.0,0.0
Schematic Labs,Games,5675000,acquired,CA,4.0,2010-01-01,2010-08-01,2013-12-01,0.0,5675000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schoolnet,Education,44500000,acquired,TX,3.0,1998-01-01,2006-09-18,2009-01-01,0.0,32000000.0,0.0,0.0,0.0,12500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000000.0,13000000.0,0.0,0.0,0.0,0.0
Schooner Information Technology,Enterprise Software,35000000,acquired,CA,2.0,2007-05-01,2007-10-01,2009-07-24,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Scintera Networks,Semiconductors,15535451,acquired,CA,3.0,2001-01-01,2006-06-29,2013-06-24,0.0,15535451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3535451.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0
Scion Cardio Vascular,Health and Wellness,200000,closed,FL,1.0,1996-01-01,2011-08-30,2011-08-30,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scout Analytics,Software,2991652,acquired,WA,3.0,2008-09-01,2006-12-01,2013-01-28,0.0,1991652.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scout Labs,Tracking,4000000,acquired,CA,3.0,,2006-10-01,2009-10-01,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scrapblog,Curated Web,10000000,acquired,CA,4.0,2006-01-01,2006-03-06,2010-02-05,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
Screamin Daily Deals,Curated Web,450000,acquired,CA,1.0,2010-02-01,2010-02-15,2010-02-15,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Screaming Sports,Networking,1250000,closed,GA,1.0,,2007-07-01,2007-07-01,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScribeStorm,Music,225000,closed,IA,1.0,2007-01-08,2006-04-24,2006-04-24,0.0,0.0,0.0,0.0,0.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDH Group,nan,915000,closed,FL,1.0,2003-01-02,2003-01-01,2003-01-01,915000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDL Enterprise Technologies,Software,6000000,closed,MA,1.0,1998-01-01,2005-04-19,2005-04-19,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0
SeaMicro,Web Hosting,35000000,acquired,CA,2.0,,2009-07-24,2011-06-07,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0
Seamless,Internet,51000000,acquired,NY,3.0,,2000-12-15,2011-12-31,0.0,51000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seamless Receipts,Messaging,1750000,acquired,NY,2.0,2009-07-01,2009-08-01,2011-02-11,250000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Search to Phone,Finance,265000,closed,CO,2.0,,2007-08-01,2007-10-29,15000.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Searchandise Commerce,Advertising,14500000,acquired,MA,2.0,,2008-07-29,2010-04-13,0.0,14500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0
Searcheeze,Curated Web,305000,closed,MA,1.0,2011-01-01,2011-01-01,2011-01-01,305000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SearchMe,Visual Search,46914300,closed,CA,6.0,2005-07-01,2005-07-01,2009-05-01,0.0,43600000.0,0.0,0.0,0.0,3314300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,3600000.0,12000000.0,15000000.0,12600000.0,0.0,0.0,0.0
SeatNinja,Mobile,375000,closed,CA,3.0,2012-01-01,2012-01-01,2012-10-04,0.0,0.0,0.0,0.0,0.0,0.0,375000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeatSwapr,Travel,10000,closed,WI,1.0,2012-04-27,2012-07-27,2012-07-27,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Second Half Playbook,Internet,500000,closed,FL,1.0,2010-03-01,2010-03-01,2010-03-01,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Second Porch,Vacation Rentals,1725000,acquired,OR,2.0,2009-01-01,2009-09-09,2010-03-23,0.0,1725000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Second Wind,Clean Technology,4000000,acquired,MA,1.0,,2007-12-18,2007-12-18,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Secure Fortress,Security,982000,closed,NY,1.0,,2008-05-06,2008-05-06,0.0,982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Secure Software,Software,9250000,acquired,VA,1.0,2001-01-01,2005-02-10,2005-02-10,0.0,9250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9250000.0,0.0,0.0,0.0,0.0,0.0,0.0
SecureAlert,Mobile,50444588,closed,UT,3.0,,2009-06-15,2010-04-15,0.0,50444588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47944588.0,0.0,0.0,0.0,0.0
SecureMedia,Games,4000000,acquired,MA,1.0,1996-01-01,2005-03-15,2005-03-15,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0
SecureNet Payment Systems,Payments,18000000,acquired,TX,2.0,1997-01-01,0011-11-14,2012-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SecureWorks,Security,51500000,acquired,GA,2.0,1999-01-01,2000-11-16,2009-07-24,0.0,51500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,31500000.0,0.0,0.0,0.0,0.0,0.0
Seeqpod,Search,7000000,acquired,CA,1.0,2005-05-01,2008-04-01,2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeeSaw Networks,Advertising,23138876,closed,CA,7.0,2005-01-01,2006-11-16,2011-06-23,0.0,20388876.0,0.0,0.0,0.0,2750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,3300000.0,0.0,0.0,0.0,0.0,0.0,0.0
Seesmic,Windows Phone 7,16000000,acquired,CA,3.0,2007-06-01,2007-11-01,2011-02-01,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,6000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0
SeeToo,Chat,1000000,closed,NY,1.0,2007-01-01,2007-10-01,2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeeWhy,Analytics,15966943,acquired,MA,7.0,2003-01-01,2005-07-25,2012-01-19,0.0,15966943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0
SelectMinds,Recruiting,5500000,acquired,NY,1.0,2000-01-01,2007-08-01,2007-08-01,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Semantra,Business Intelligence,9100000,closed,TX,3.0,2003-01-01,2006-09-01,2008-07-22,0.0,9100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,3000000.0,0.0,0.0,0.0,0.0,0.0
SemEquip,Semiconductors,26000000,acquired,MA,1.0,2000-01-01,2005-08-04,2005-08-04,0.0,26000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SemiSouth Laboratories,Electronics,39000000,closed,TX,4.0,2000-07-01,2005-06-14,2010-10-22,0.0,39000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Semprus BioSciences,Biotechnology,27000000,acquired,MA,3.0,2006-01-01,2008-12-14,2011-10-19,0.0,26000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,8000000.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Semtek Innovative Solutions,Hardware + Software,6721023,acquired,CA,2.0,1999-01-01,2007-10-30,2009-09-30,0.0,6721023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6721023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sencera,Clean Technology,15600000,closed,NC,1.0,,2009-03-23,2009-03-23,0.0,15600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15600000.0,0.0,0.0,0.0,0.0,0.0,0.0
Send the Trend,E-Commerce,3000000,acquired,NY,1.0,2010-08-01,2011-05-02,2011-05-02,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sendia,Wireless,10400000,acquired,CA,3.0,2002-01-01,2002-05-14,2005-05-17,0.0,8500000.0,0.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Sendmail,Software,2943368,acquired,CA,1.0,1998-01-01,2009-10-30,2009-10-30,0.0,0.0,0.0,0.0,0.0,2943368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SendMeHome.com,Entertainment,50000,closed,CA,1.0,2008-07-01,2008-07-01,2008-07-01,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sendori,Internet Marketing,2500000,acquired,CA,2.0,2006-08-01,2006-12-02,2007-11-01,500000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senergen Devices,Clean Technology,2500000,closed,CA,1.0,2007-01-01,2008-05-20,2008-05-20,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
SensAble Technologies,Software,34300000,acquired,MA,3.0,1993-01-01,2000-07-01,2011-05-06,0.0,34300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000000.0,0.0,0.0,0.0,0.0,0.0
Sense Networks,Predictive Analytics,9000000,acquired,NY,2.0,2003-05-01,2008-04-01,2009-06-26,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0
SensiGen,Biotechnology,250000,acquired,MI,1.0,,2007-05-15,2007-05-15,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SensorLogic,Tracking,19501799,acquired,TX,4.0,2002-01-01,2007-06-19,2010-12-13,0.0,19501799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,9000000.0,0.0,0.0,0.0,0.0,0.0
SensorWave,Public Relations,1000000,closed,CA,1.0,,2008-01-01,2008-01-01,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sentillion,Health and Wellness,29450000,acquired,MA,3.0,1998-01-01,1999-03-01,2001-09-01,0.0,29450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,8750000.0,18000000.0,0.0,0.0,0.0,0.0,0.0
Sentrigo,Security,9500000,acquired,CA,3.0,2006-10-01,2007-05-08,2010-12-21,0.0,9500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0
Sequence Design,Software,5970000,acquired,CA,2.0,1995-01-01,2005-12-13,2007-02-20,0.0,5970000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequoia Communications,Semiconductors,74000000,closed,CA,7.0,2000-01-01,2004-11-09,2009-06-02,0.0,73000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,19000000.0,25000000.0,10000000.0,0.0,0.0
Sequoia Pharmaceuticals,Biotechnology,60800000,closed,MD,3.0,2002-01-01,2005-03-20,2009-06-09,0.0,57000000.0,0.0,0.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0
Seragon Pharmaceuticals,Biotechnology,30000000,acquired,CA,1.0,2013-01-01,2013-10-16,2013-10-16,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serious Business,Facebook Applications,4000000,acquired,CA,1.0,2008-02-01,2008-04-25,2008-04-25,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sermo,Medical,41000000,acquired,MA,4.0,2006-01-01,2006-09-01,2011-02-17,0.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,9500000.0,25000000.0,0.0,0.0,0.0,0.0,0.0
Serus,Enterprise Software,13800000,acquired,CA,2.0,2000-01-01,2007-07-11,2008-01-01,0.0,13800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0
ServerEngines,Semiconductors,51937902,acquired,CA,1.0,,2010-03-09,2010-03-09,0.0,51937902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ServiceMaster Home Service Center,Services,30000000,acquired,IL,2.0,2000-01-01,1999-12-31,2001-01-31,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ServiceMesh,Automotive,15000000,acquired,CA,2.0,2008-01-01,2011-11-16,2013-07-31,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Servio,Translation,9356180,acquired,CA,2.0,2009-04-30,2010-08-13,2013-03-06,0.0,9356180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100000.0,4256180.0,0.0,0.0,0.0,0.0,0.0,0.0
Servo Software,Mobile,3011408,acquired,CA,1.0,2008-01-01,2009-12-15,2009-12-15,0.0,3011408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011408.0,0.0,0.0,0.0,0.0,0.0,0.0
Sessions,Health and Wellness,20000,acquired,CA,2.0,2012-01-01,2012-01-01,2013-01-01,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SetJam,Video,694000,acquired,NY,3.0,2009-06-01,2009-06-01,2010-12-22,100000.0,0.0,0.0,0.0,0.0,594000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sezmi,Games,95892257,acquired,CA,6.0,2007-01-01,2007-08-01,2011-11-07,0.0,94590757.0,0.0,0.0,0.0,1301500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500000.0,33000000.0,26772146.0,0.0,0.0,0.0,0.0,0.0
SezWho,Blogging Platforms,1000000,acquired,CA,1.0,2006-10-01,2007-10-01,2007-10-01,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGN (Social Gaming Network),Games,22000000,acquired,CA,3.0,2010-01-01,2008-05-01,2010-06-01,0.0,17000000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
SGX Pharmaceuticals,Biotechnology,25000000,acquired,CA,1.0,1998-01-01,2007-11-20,2007-11-20,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shape Pharmaceuticals,Biotechnology,3000000,acquired,MA,1.0,2008-01-01,2010-10-12,2010-10-12,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shareholder InSite,Document Management,4825002,acquired,TN,2.0,2008-01-01,2012-08-14,2013-06-01,575002.0,4250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250000.0,0.0,0.0,0.0,0.0,0.0
Sharetivity,Curated Web,2000000,closed,CA,1.0,2007-07-07,2006-05-01,2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelby.tv,Video,3925000,acquired,NY,4.0,2011-01-10,2011-01-01,2012-07-31,1725000.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelfari,Social Media,1000000,acquired,WA,1.0,2006-01-01,2007-02-01,2007-02-01,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shipwire,Enterprise Software,10000000,acquired,CA,2.0,2006-01-01,2007-10-01,2011-07-13,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shocking Technologies,Hardware + Software,55900000,closed,CA,6.0,2006-01-01,2007-04-17,2012-05-21,0.0,55900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,23200000.0,15200000.0,0.0,0.0,0.0,0.0,0.0
ShoeDazzle,Fashion,66000000,acquired,CA,4.0,2009-03-01,2009-11-19,2012-10-03,0.0,66000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,13000000.0,40000000.0,0.0,0.0,0.0,0.0,0.0
Shoot it!,nan,200000,acquired,AZ,1.0,,2009-04-24,2009-04-24,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shopflick,Entrepreneur,8000000,acquired,CA,2.0,2007-07-01,2008-03-15,2008-07-01,0.0,7000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ShopIgniter,Social Media Marketing,12500000,acquired,OR,3.0,2009-10-01,2010-03-03,2014-01-17,0.0,11000000.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
ShopIt,E-Commerce,31490,acquired,CA,1.0,,2008-10-24,2008-10-24,31490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shopkick,Social Media,20000000,acquired,CA,3.0,2009-06-01,2009-07-14,2010-07-14,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0
